PC1,PC2,PC3
1.3181782342876742,-1.2774553801433313,1.3592834292529947
2.9680528376043727,-1.1464494022168172,0.6936822965382284
2.516557108157959,-0.9930830404146043,0.2211851377424274
4.0598942665243705,-0.9315346748027604,-0.4125568690645904
3.0021341280444767,-0.6724380464213938,-1.0918703775641487
1.3161790144230827,-0.07875688094042932,-1.2140555977400158
-0.41407888930385206,-0.009508398090757923,-0.9929443365509847
0.030490291777149077,-0.06630964013138814,-1.089698907863928
0.7736365585243667,-0.2729294877220055,-0.9746689497993363
0.8991227404471696,-0.3041592529932126,-0.7719289999437561
3.1027365046185156,-0.542954169916394,-0.510353122304458
4.856629303201226,-0.6864535128902713,-0.3972701445792835
4.883999180370237,-0.7020666618201314,-0.22802739891478366
4.936946617238745,-0.8623591131035473,0.018051572021265734
2.8565869838553306,-0.7285365751405006,0.07221622349859287
1.9008707282487523,-0.6891380465055938,0.12962232222298692
2.2715629593739983,-0.8036571228431822,0.4547369094220711
2.1815163917440614,-0.5605879143504783,0.3662953076613925
0.8201764237779458,-0.6274932185273595,0.7386731071209889
1.0399981482801797,-0.7026810547101637,0.9208202076299722
-1.4355624151199387,-0.3602029673920844,0.755179411695422
-2.4142649795493463,-0.3576786982667534,0.805607928530707
-3.016063573801688,-0.3269987649371539,0.7596649719191373
-3.082168501009289,-0.531675728622884,1.0077367279787453
-1.7468297336411476,-0.5497256112371861,0.7829270072318288
-0.6489492510343431,-0.36760648418709513,0.8125662929328133
0.6121381019923393,-0.2594444240341362,0.45906245493762693
1.8634327460896383,-0.16496617675612998,0.07809412682057183
1.653479982553651,0.03249229148858447,-0.4895719211919951
-0.18616126884065368,0.27149387814241477,-1.0606992159744548
-0.6103718938693095,0.32561763970304464,-1.2298162507068693
-0.24512698699132845,0.3171023200792203,-1.3010307089881907
1.75600178229611,0.1327827996231416,-1.3020740536080109
1.8869864597546933,0.060522922520832065,-1.0870611919226472
1.8298721555744846,0.07893353701568075,-0.6049287465731877
3.61926929658504,-0.40438976282971667,0.24488366468992406
1.0416408238294164,-0.32104274848996994,0.2665808351055888
1.0052236113525992,-0.4266825992718675,0.5509000722026605
-0.017493610687357584,-0.20523573770902082,0.49807166198185504
-0.25543711174417266,-0.23626784394588357,0.6352505012184553
-0.30118611940708995,-0.21105629702437861,0.9065721345644032
-1.716625090516772,-0.24760799250333396,0.940327881072989
-1.9143038369906378,-0.18749079352453088,1.0862732490801983
-1.965596319334591,-0.30369697700982184,1.181682821890408
-0.7805181987767278,-0.3638316132378966,1.4220563302755809
0.963706203673539,-0.5387958870800389,1.524362714830741
5.275945144382985,-0.16717445052585747,-0.3992034653727264
2.909179639631329,0.19862849305799546,-0.7224062249059175
2.680831866536953,0.6456865031122268,-0.7753500159745031
2.4659337699930433,0.8146961038183341,-0.9508639982499106
1.3450330573822127,0.7726075995828177,-1.0708266043196406
1.0149842131328435,0.8236695665821199,-1.033574172587275
2.389755174111216,0.8387242901117159,-0.8160467864269121
5.066024505930501,-0.03788590118879368,0.8159702862088057
3.089042187208693,-0.05036038768225719,0.917843247092099
-0.5376133303114531,0.001517522897400718,0.8315156199006398
1.15516205276818,-0.0028899587873234714,1.213078625060194
-1.3981233172725271,0.00027089207601422953,0.7496119133895783
-3.032760602970088,0.19745296703730064,0.6598457544861681
-3.3461082011475947,-0.017895569916996843,0.738697093566497
-3.1488618485047546,-0.1250887117862448,1.0081264385484063
-3.6721797166822663,0.012144459843097546,0.8384543614764632
-2.602881263843607,-0.30221653521613195,1.1625223140536294
-1.6040170326495746,-0.38904918010323614,1.1170945112751758
3.2607149873791212,-0.4520655599247673,1.2501219389559877
4.059145778215424,0.08447627541683553,0.9131131343976071
5.1462750073639505,-0.15023234913360814,-0.8211979378163792
3.918932249675369,0.3074901311040975,-1.3040707694643336
5.257180060096036,0.40991178053776,-1.3444462302727243
4.430852387482636,0.28179466687703175,-1.7063659214112203
2.0392430558226784,0.5423563750738737,-1.9167939490825743
2.704032329672904,0.7154677287236326,-1.9542920751812112
2.6646931575895505,0.6035056650423404,-1.924429583900263
3.1867675472437544,0.37354531911145794,-1.5149498880713388
3.9839352149195,0.3486106027375512,-0.7541106508201534
3.049655332055495,0.1061079870475516,-0.7083394768290804
2.556315616007084,-0.2231592099322022,-0.0460578078107094
0.5174764341116899,-0.18883937594487987,0.06935948858049273
0.3424990671051927,-0.24235777455276714,0.36151646525134495
-1.253889571554048,-0.13105736669135476,0.2408092808093509
-2.1953641627178198,-0.16718023553052566,0.394915262342551
-3.1006458727622257,-0.22199022573845248,0.4878396288972951
-3.6640850354487235,-0.20978920557960493,0.4289300199711943
-3.9352228854351714,-0.21876643876460203,0.40318090529151823
-0.5592593536868588,-0.6794870060854344,1.0073556111782185
4.6841933388069,-0.5984048168643197,0.9956281393607367
5.039015544597319,-0.1040898721021969,-0.2731001247396967
3.1345007133912586,0.03054251345552298,-0.7739943227021706
2.2790427869121355,0.11633519263961781,-1.2187203058385898
3.044863144851129,0.27139804044846855,-1.4490997304675424
2.1508555711934396,0.6604600139631317,-1.313483118819665
0.3252514841295031,0.5969942872619859,-1.9943788928226265
2.2479708407716252,0.6257001164175638,-2.261510939794833
0.9037486026648844,0.5542989779436361,-2.3982518499062957
5.8644177183047645,0.16993836076045513,-2.295676926592694
3.161320373129662,-0.37844413010990074,-0.08900175443226692
3.2181825069321146,-0.2307565176413829,0.42594242436259194
2.0661577109062184,-0.3304908689823879,0.5200662246173632
-0.17324357214697203,-0.3100889930518088,0.40998175595501196
-1.4365383386767947,-0.16005723773437802,0.22798819617025357
-2.4927722331695708,-0.2450575174941968,0.2848762388676466
-2.7833147986405224,-0.48327845345735215,0.6387534914592107
-3.375978388241644,-0.21913307781622918,0.5589529667260749
-2.9518108722677217,-0.505788431613833,0.6785461822049828
-0.532844963809946,-0.5672038092270525,0.911949838244584
5.571307802902489,-0.6290654662929928,0.9414860741554707
5.655182051583985,-0.44762693136592946,-0.250358225649575
3.0861905076780336,-0.18683356261083675,-0.8073925586276767
1.9342546218592052,0.23501039084119657,-1.2573286850290393
1.7166890397055705,0.3946561468603915,-1.2128371514076515
1.6412391322512323,0.5711976794685034,-1.5096273023963747
1.5812015333329876,0.557236442768646,-2.145835486541812
3.293347797567861,0.4319622548569366,-1.781214650129088
2.3559968201737758,0.3886128387234088,-1.704555024339253
4.398633774045474,0.33275820395290334,-1.444918835374982
6.354575461614912,0.04950596748235158,-1.1120183698868684
6.253185495198992,-0.26174138645782213,-0.884690019743217
2.591518582220737,-0.31141812070581526,-0.002047789361258089
1.008049504236407,-0.31052900246335763,0.562194187692729
-0.07013772131220791,-0.26037911883508713,0.9660735375133901
0.32940397522697723,-0.4233560717009123,1.2452171998454358
-0.91232861263205,-0.3882165211957056,1.2358070168925535
-2.9677044707812983,0.017046913612338403,1.1251326399518462
-3.8293793836767267,0.010739156862766991,0.9265861648004312
-3.7636322790876817,-0.0671886063201034,0.8439239261233532
-1.0384843881075847,-0.29562729951122085,0.8191248474650631
4.126872188646582,-0.43184736399378876,0.45602692614552254
3.023922234241486,-0.29058504784777767,0.3361379861441903
1.997390880283207,-0.2242005626457897,0.03743203338580275
2.2528837770311307,-0.008691953608770656,-0.07181079307297476
2.9520377025561477,-0.07283371646604364,-0.12182776354798065
3.6692426932361832,-0.011879586279564048,-0.052929104703030624
4.202729835607929,-0.21561472367537954,0.0974614764140293
4.906155977777551,-0.3196369656358056,0.08402585793697132
4.205080243354591,-0.1821218119961444,0.060524468950008244
4.769941549452904,-0.21977031574142628,0.12769900137376017
4.114932025702082,-0.14603497554487274,0.22110102369709317
3.6603227902350537,-0.4615698087017832,0.2682179445575377
0.4188727887631513,-0.26794975576489444,0.4710476364029775
0.05459703813517055,-0.30021281396451743,0.5156508127461753
-1.2039604712659289,-0.26693150699392176,0.46754431732833973
-1.657312532114077,-0.15515166373949874,0.35113374521703783
-2.385842455745457,-0.13896573783407945,0.24215361624973156
-2.855417738388733,-0.03220431733583742,0.2533083525496589
-3.533996291273717,0.11676673005533494,0.23446648531223152
-3.387552282595976,0.13780108575570632,0.30974321961933093
-3.375121668889086,-0.0393267931508511,0.465426282056296
-1.8820797245565182,-0.2993767724627609,0.4853580759924463
0.7043954264767243,-0.4461698732426857,0.616359819342975
1.2394018541741894,-0.16735779119973535,0.47227489766021247
2.0694134720263175,-0.1260947965371303,0.5017901352063895
2.4020357648528523,-0.2345218901678059,0.5196747554264344
2.229139512625747,-0.09626563252464841,0.46324619012377427
2.090139382537003,0.038942962568898155,0.33465423925733406
0.783960058098951,0.35683276667013636,-0.0338415589786945
-0.2327943483032377,0.5120588214885706,-0.16517868875598896
-0.8319905145245389,0.6373693472908919,-0.17544120003718452
0.595448006313804,0.47652268464373276,-0.07068381665644828
1.702599219267204,0.3882888655278634,0.10167163866066017
3.8789525277290404,0.03035418653730298,0.44779919959666853
4.016800479824304,-0.1485927954246258,0.3846629927933721
2.909847235846746,-0.10469327075812145,0.5464825036488359
1.0421677496462518,0.05990407206354684,0.5623965825588524
0.4793779743057742,0.18457467371832154,0.7423947991188771
1.7165941389366588,-0.06068638242430566,0.8748705302798264
0.1044445049154063,-0.027538192543467885,0.9529572076332555
-0.8463174550559637,0.14454347095363423,0.6101374949793387
-0.7009579902637467,0.04269338072541045,0.6414574397323969
-1.2176909873194794,0.16568544746678424,0.581482420663198
-2.305268772540376,0.29154304424171373,0.7863399754476187
-3.708163771235221,0.512851683803819,0.9766162938144225
-2.330732851782704,0.24001691648952198,1.2142511889508525
-1.1885515299430325,-0.11540009031448782,1.1308556310671503
-0.7041166198161111,0.04533271288940098,1.0338524822932593
0.11080344881189262,0.18754320833396215,0.9290567157372791
-0.05550667130215905,0.6226964613016532,0.4276666866735818
-0.2276860622987019,0.6428243742077285,0.12093778459021325
-0.5299238538094658,0.7211824450155612,-0.19196906435042857
-2.1291149677754477,1.1548801750209332,-0.22210851292731112
-0.6778689679074531,1.2163774280223536,-0.2532698984560423
-0.9094669822419332,0.5164040057046786,-0.6629405669290958
0.22868024558006902,0.3497612256114423,-0.4378804937501109
3.013923955254839,0.33132720669083043,-0.07282497581762917
2.384296438312415,0.04307304940378551,0.13118332138106276
4.199561226956659,-0.38794190767075487,0.13410521098388928
1.4750333020394053,-0.162302431487897,0.13020938961129108
0.09073391038616514,0.08640088808732461,0.27381675294650953
0.015847867241607274,0.20997628152323644,0.5743793031966415
-0.8096650658068589,0.3004769948908387,0.8350983962710896
-1.478261136676821,0.36949774540340913,0.841835427403875
-4.2442735824968585,0.7404185737049981,0.5662229264574518
-1.7405309203713675,0.3352746252045274,0.6085385095038964
3.5522412559152996,0.16059455770737946,0.5564989554022262
3.3769309452694185,0.2537968805851195,-0.25313530967897363
-1.0895720022803548,0.18519360410648697,-0.6632120426817454
-1.0001517126841724,0.23467167214900134,-0.7685758945982305
-0.2567089358850148,0.48760262697413326,-1.2084872515940128
-0.23104201928210186,0.6185539196961656,-1.3272820259630782
0.11094003294107348,0.4245097610504076,-1.5527309006685677
-0.059412067372234006,0.39703892971429894,-1.5197108760732227
0.1085822537290718,0.26187459322619766,-1.7560746113041334
0.5865186178713268,0.2919283460876551,-1.4109235238699587
3.542358128593479,0.04364864038507331,-0.28293516779748984
4.471358435331061,-0.1768167237471718,-0.09619035192409131
4.436001446359346,-0.279768196860601,-0.1614846258793239
2.2780174170208287,-0.3269348193590985,0.02258951377955499
0.042552230659280564,-0.4207407902478611,0.10107965213218253
-2.2536216534424716,-0.13481445308208,-0.05870135076715391
-2.7129453662718443,-0.10115251586804185,0.05589500070500105
-3.216559636954283,-0.06637202518676068,0.06763406906467168
-3.303979718820157,-0.1878040612674224,0.3359975475522724
-2.243307594345794,-0.5986834035214486,1.2721882831627795
2.290993075676421,-0.7756929844546316,1.3938283613663793
4.265635936823407,-0.3466442354452427,1.2932100103452582
2.9487356750739955,-0.6160305895125446,0.7947523092467933
2.45195861097165,-0.5582854277706815,0.3297940188209577
1.6648970168426032,-0.5272771006576581,0.2115796156340211
2.930049994670304,-0.3803480273030991,0.2021697504689067
1.1082285947139159,-0.1577223448309768,-0.4661181512049198
-0.08117726296668318,-0.16398036005407493,-0.03562638914330307
-0.3906980791219052,-0.3780268639051649,0.5728378891927197
1.6107896401374955,-0.3394396345742666,0.1879415486061246
-0.5811068394259955,-0.2167124284925929,-0.1562885431215183
1.204475626976755,-0.43429888184085796,0.37546779103234734
2.1332149860701315,-0.6825224805061747,0.41571177861553377
-0.7484983329028316,-0.42956002662095105,0.17358906847729544
-1.842595811041252,-0.5761354738197095,0.11997918158709268
-1.717836987836473,-0.5208542278268324,0.6187750969670852
-1.9141614446037418,-0.5008769181846051,0.666505179004809
-2.2165521847705705,-0.4820995918537748,0.670192780064849
-3.3323906251886677,-0.29532825205011004,0.5334861320047638
-2.1874833694967863,-0.51981550634695,0.4934341012739289
1.8686690103959256,-0.5402212058009576,0.611283768764648
5.022000899535587,-0.28590486992260666,0.7630052947390557
2.4011298854622694,-0.6060026227463352,0.4334709915809383
-0.46089990773316963,-0.19487352505449365,-0.22986398274291647
-1.1402687019474638,-0.15559539430730748,-0.525693806966881
-0.5591245742826064,-0.08777790991797847,-0.9758675072315798
0.3153122836444863,-0.09095163074532417,-0.9252155909185661
-1.269146562990496,-0.39792293430493547,0.7313838109329978
1.52573731299034,-0.8550097599722363,1.7785048641838817
2.0894281831005355,-0.5864709482739414,1.1497774756413222
1.1486109014043273,-0.5139198348479626,1.0695391897859152
4.344268157208001,-0.6095685576309103,1.0822132607902355
2.1413251641737383,-0.7851841002716374,0.7283572107278429
0.3732729790293745,-0.9200466301553645,0.7207712799236986
-1.3569258434482452,-0.8374699506628167,0.720479777694811
-2.512311039983676,-0.608297039352373,0.3860002289737113
-2.3960245353151013,-0.6773602049730711,0.33376143109123024
-3.7643043034045864,-0.3428280268071684,0.32080938584660257
-2.715584674123072,-0.7910590387901579,1.4394954393010813
1.1341541183918271,-0.8388737817267743,1.3913724738953572
2.919296947894277,-0.6470229265739259,1.45933840142151
-0.21034591251522708,-0.7117809841356784,1.048238381848177
-1.1202623845061883,-0.6294778177503706,0.711773141916159
-1.6911493947728642,-0.23886887110950708,0.09759968295750693
-0.3859553454955315,-0.17491796541283924,-0.1305594375389225
-0.9960423818707148,-0.0831169239242511,-0.2581137653282589
-0.6548323457539258,-0.05035743456064214,-0.5709415948235428
-0.0039747550375068795,-0.010474768714238239,-0.985908122237064
-0.4167324250263972,0.10935002354533098,-0.7603336493131981
1.5148312898915506,-0.04434157175438608,-0.533241763457465
5.25847158922434,-0.3755863630991038,-0.13449276104235486
4.450797924956,-0.4507985050248148,0.2018725894598672
0.7491646912252602,-0.7749492172831206,0.1173966099136693
-1.4952630333169392,-0.874944326095632,0.1245711538487093
-2.307792848431748,-0.7991273378500428,0.3234818840115171
-1.5861035412617277,-0.8828971773097832,0.44703498460692265
-2.0157484115273308,-0.7930302710889563,0.49227048184280725
-2.672654245115775,-0.7798529381632138,0.5325300966848057
-3.9405053389777356,-0.6880777246729612,0.9155400378521928
-2.933639608557707,-0.918990855616736,1.1813052687017465
-2.260189813241298,-0.9539653247131175,1.214126233499922
-0.9545224111014591,-0.9791917790294838,0.9166055683957535
2.7710919364346407,-0.763836075196712,0.6840809679109711
3.8708010352471542,-0.6321134431638462,0.6546790296733084
2.5393301830580413,-0.47583401244585916,-0.19387741885352272
1.5990785622170725,-0.2664128480668959,-0.9026079206797677
-0.10109652685057734,0.13520148619838712,-1.5038777032990247
0.30499110627734455,0.14101214502634185,-1.587550301354633
-1.1177136926071203,-0.1467031740971565,-1.3055566465951145
-2.4837164067379245,-0.3174951334521652,-0.9817394305790386
-0.7462552930537659,-0.3384561942638754,-0.6044157320513751
0.46813635370782986,-0.254493006356816,-0.41141704727215456
0.5579896307623434,-0.5148860754153308,-0.32578636322306065
0.5754979833847372,-0.6542020732324597,-0.21587970712324903
0.1415575536415702,-0.7434868442142305,-0.009784714846253947
-1.8136996758850434,-0.90064245171119,-0.17721378917798394
-2.5798955465612474,-0.8723659728279078,-0.2430515434613966
-2.8829116833199224,-0.7187668031824371,-0.18944729981790823
-2.03213294406672,-0.9069535626568145,-0.005939986991500113
-3.204947478018095,-0.929903460445762,0.1766606955727238
-2.2183265419251503,-0.9417964961849223,0.6104985051132115
-2.485360274586269,-0.9997665007532238,0.6874307484895498
-2.830884410941461,-0.8605543120947667,0.7869572935935084
-4.045702403209869,-0.6795306000575295,0.41512712485060316
-3.633318804874816,-0.9881040148692536,0.7963935736074245
-2.988236401319611,-0.9791149021047182,0.6331861968353094
-1.3205755475281755,-0.914074108146297,0.8518615633954103
-0.23547245086961333,-0.5707873920223769,0.17823859717871532
0.047770875898720505,-0.2334563380311559,-0.7816913465472817
-0.34244678969943615,-0.14080534139818365,-1.3849061992683984
-0.7282212695597151,-0.028609046774545798,-1.3362608705009682
-0.4183802791816838,0.10067430167616735,-1.5739639825030012
0.738969896321759,-0.09448078615726928,-1.4632116658816485
-1.0620554559877793,-0.2488671893946035,-1.5441990506724306
0.25318398809880677,0.00809293755654145,-1.6418588491279085
0.2662320424028219,-0.2601078874631323,-1.3654437801109507
1.070111742878041,-0.4224280600438642,-1.0080453727681298
1.9750323217979509,-0.7209035928584755,-0.6295251898301868
1.5214187983315375,-0.6034184691593192,-0.27682755847389806
0.0016709206290924476,-0.7059928832157631,-0.17624875849406904
-0.9307500681904265,-0.6495478163932619,0.01260523913453037
0.3270999902321965,-0.8729400278347034,0.4330815132571921
0.4143440218873262,-0.8505304778505306,0.4249768984825893
0.1954225379541032,-0.8730258359387959,0.5653525464613135
-1.028663357301539,-0.8036710192165766,0.7908720464843676
-0.17525244293922232,-0.9876811127031145,0.9446821007045849
-2.031977411605387,-0.7382108913200893,0.859477652772641
-3.6377425163402184,-0.48208335871502034,0.4351822363548901
-2.8114378118634833,-0.807718123561433,0.8975241044606876
-2.542095201457307,-0.9834063066916567,0.9527727353508
-1.9973667241650561,-0.7384556641907734,0.49123400274193973
-0.4017941384215562,-0.4920646754087857,0.16641660067024888
0.25287412997775216,-0.1669727901222025,-0.6546737632660713
0.2725326135172108,0.06511351866316863,-1.048752525460464
-0.9225412574998367,0.36458833741087315,-1.4696542315903725
-2.2716849870260254,0.32699251309352934,-1.8056559758650808
-3.448759292256769,0.18606478765046333,-1.6748114424234153
-2.661135324882185,0.08573208231668775,-1.519745012065813
-2.7751621631884587,0.035878499176269,-1.4873510811722135
-2.766006894965304,-0.1169778503600034,-1.3125579277570263
-2.365122136935005,-0.26419054905954775,-1.1170158973571411
-1.3795051653700132,-0.43575587652229364,-0.7462041940232802
-1.432811679536492,-0.66970852582998,-0.6050626782202446
-3.092631158433945,-0.5243749355884815,-0.44295822496505044
-3.161732295172679,-0.5885182145330009,-0.4735615466597504
-3.3913969133902273,-0.6210415427250504,-0.48937701674980316
-4.154922318548811,-0.551873426893138,-0.38288901613640386
-3.185745171924806,-0.8338004416496693,-0.13811675475512245
1.6947661753833998,-0.9396043752981105,0.4490993094269556
3.7407814813801705,-0.9880650504666547,-0.39477981139216534
-1.985383520462629,-0.9067727675153765,-1.0388955725935298
-2.03801673808064,-0.6966477384906087,-1.3274903340706692
-1.8452624335496022,-0.5233070372093458,-1.4818554411662843
-2.321814665964022,-0.19690873255305638,-1.4754714717467856
-1.8292027996773206,-0.06978652756297897,-1.5338902899934757
-2.142694083069876,-0.22633074443853726,-1.7145947608903371
-2.348486722363881,-0.14417521442217363,-1.6939370087829495
-2.0172537663256906,-0.14899800788560144,-1.6541323641952272
-1.1627991110987161,-0.19250694003741878,-1.509043701075978
0.19381659611722252,-0.38801814546761443,-1.3282111760166244
-0.5512044573429951,-0.5158537601116802,-1.0484020686560453
-1.7412225203809342,-0.6611818415365531,-0.973438613566865
-2.899403222638015,-0.7096258848114827,-1.273938818251011
-3.203246953842108,-0.6281559577816861,-1.651281600662529
-3.760153999158492,-0.6983406222606259,-1.4371928951245136
-3.9666954787564133,-0.7269363413810909,-1.8162909960770672
-4.009632608424891,-0.816220930112853,-0.6946612739803903
-3.5938116247795473,-0.6521184011084942,-1.1399042629880627
-1.608723708829909,-1.0157458132605228,-0.6849263570614039
1.772807082751883,-0.9064238180383517,-0.6083023001079281
5.121332470233147,-0.5703818800454387,-0.6087913446990255
5.024182398938265,-0.7565043545790638,-1.1767102061307677
5.300351960022148,-0.7647180995699714,-1.266073605817076
3.934457702618796,-0.5768328290612033,-1.4225660914442804
3.7515258210403677,-0.19540201466049065,-1.677808593273151
2.9984254449171552,0.005059828197994187,-1.8602527377662843
0.24890161164786664,-0.0032159974550820397,-1.7686508902714644
-0.7236447096669122,-0.08374451341798428,-1.4994225633129667
-1.5478376256970523,-0.041463093145992544,-1.2335083149667079
0.2649313743981465,-0.0415676442356813,-0.8518523231947005
0.3051073019940082,-0.1731840324643459,-0.5113216795569162
1.2823534394125835,-0.09844148017264356,-0.35365184241065123
0.4219948181026467,-0.23864585373939678,-0.2647858908647609
-1.8513961571413964,-0.18398572446412587,-0.22666254824805102
-2.3450757622213483,-0.18419296413153308,-0.3719473536893824
-1.740054279856956,-0.30442006786795334,-0.4514366253807808
-2.498750798991755,-0.28805077882357827,-0.6712098709022701
-3.3878176606143056,-0.11866767576548126,-0.6566913108781693
-3.0910733490622135,-0.19334753076338893,-0.611142140787271
-2.5524381515485186,-0.5008175022452589,-0.8774542500700951
3.428196443178548,-0.16833493765426438,0.9940353748500614
4.431961921450442,-0.2426560592863493,1.039010076447259
0.6296898017571269,-0.9756984730913707,1.3724070536630382
-0.3895787312509901,-0.7733039416872641,1.1527665460947905
0.13610112881007747,-0.5003029995953135,1.2656008408184636
1.9985729219579143,-0.5277410859924403,1.5521979058711126
0.5197380343351026,-0.5432966019576554,1.6561057163387114
1.444651943454875,-0.18025893690250472,1.3086453526919877
2.3386702261409242,-0.14376615888216937,0.7651880767847028
0.7547743647143902,-0.13052581899911708,0.1504601806671745
0.9820604452642194,0.024084972495704175,0.3335436456467775
1.3121243915418994,0.07154663223703835,0.23440514841048818
1.1458179730844866,-0.19073177630024446,0.27253632671826244
0.3508996687414274,-0.37529986463751047,0.3959334824901842
-1.519489878140174,-0.39261807159948475,0.3591406388898241
-1.9006736366790915,-0.27383510526536603,0.4354186826856689
-2.1198962768694427,-0.3071388348236428,0.44914133526067757
-0.9225218813026645,-0.4120629025762531,0.7824529379176555
-1.7098842536071115,-0.35392471315370866,0.9483204986258916
-2.26583276242951,-0.2662029926404369,1.1894276440304545
-2.4482802062847884,-0.5661787856184214,1.3404726875722461
-3.3822638415828283,-0.37095190299853453,1.0401861043997218
-2.8422732136332325,-0.3220473380980533,0.9682323681310332
-0.7106767688087713,-0.5299390799766489,1.3078777559322994
4.218555731317211,-0.7646784819144836,1.5477334821293178
5.195290106013568,-0.3258469927923954,0.20699896530184
1.7145163899522489,0.07806838531634311,-0.40631542865381565
-0.8213922212056008,0.3111693925683126,-0.5695149492708376
-0.8750111334900438,0.6558517396583888,-0.5967021083448684
-0.6085938732239983,0.8091976754175805,-0.7618942540000782
1.9756628358576478,-0.030231235936755523,-1.4650389817093081
4.579999287486769,0.6816000456234401,-0.8388245946642738
5.154143515849085,-0.3669651036998288,-0.4707090249503915
1.1429259256482394,-0.26244872099450256,-0.3384159113719493
0.6294690930277121,-0.2179593599823681,-0.031076384933365786
0.1807412919232984,-0.26209554281301634,0.2390821957294719
-0.11305326791228247,-0.36588841084207885,0.30075924598375536
-1.1661526984741775,-0.3476648344355405,0.5890619883741562
-2.8838188652854044,-0.035153569568571,0.7005325871855325
-2.6922145493441976,-0.2649241896727058,0.8794403576066794
-3.2161098619461086,-0.18066161453531135,1.0038180060577693
-3.0469238224727997,-0.2541971910858252,1.3617055511942275
-1.7904806135206206,-0.4088762160371938,1.3517895426001239
1.8311296715316443,-0.21301773809649865,1.6073863597280205
4.065693164350928,0.050400838761571136,1.4944901085117879
5.124225787654991,-0.3007533073990065,1.1369966106845606
3.1145977627188457,0.10577296872275774,0.3971445903744729
2.5565882208281727,0.2658066676331174,-0.10504439381915898
2.8796244702075717,0.536405086388468,-0.84116006974142
2.5572415538696416,0.611946797333457,-1.0702451738028218
2.119488631837203,0.7843578277565276,-1.0883349758266898
1.8280319730756585,0.8524323817774225,-1.321036888131254
1.4402629650525078,0.8417358225175998,-1.7548526674934848
3.4668794662705413,0.7178496662669989,-1.801625045770169
5.124666481633371,0.39032087019165423,-1.2700070026294672
5.681088357828915,0.44836400018457323,-0.3887583156642791
2.6457117616159573,-0.22350667658433765,-0.37166161216226157
1.0119729055913234,-0.05180414246442386,-0.033862605220777046
2.0659501066710098,-0.09866573161152994,0.49941968628059186
0.5313034747051169,0.07907203105872672,0.3862726959651264
-0.7509757367590515,0.11675247099104448,0.5069905842993792
-1.1545734196348014,0.0031826042574732687,0.729036000912792
-1.9480986623378145,-0.014871195778485719,0.6490061732013301
-2.5431653384390893,-0.03824128210973984,0.5832064219572689
-2.447474136893395,-0.011576985349777613,0.8827602597585359
-2.25576668527505,-0.07321581331372218,0.7454952301002609
0.6305792037856276,-0.20568293836463356,0.991860539371164
2.810493605018757,0.07688569775286001,0.8363215500275158
2.9271692285113007,0.05376164173096837,0.5193293053536547
